name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000084,28.17,66.25,144.94,256.88,1.826,1.656,0.06105561388288914,314.041015625,7.0826416015625,1128.933837890625,0.9909624354740285,1513489
sample_7000085,1.03,22.53,301.68,136.59,1.605,2.24,0.9909129050925926,0.21941375732421875,0.21759033203125,0.955322265625,1.0,2073600
sample_7000086,14.74,8.19,105.74,183.48,2.475,1.749,0.9903203667749269,0.2979736328125,0.294677734375,1.1158447265625,0.9989194176068668,783914
sample_7000087,50.56,30.03,133.24,155.12,1.542,1.923,0.9586057281154587,0.57470703125,0.54656982421875,4.995361328125,0.9988654682527703,1575073
sample_7000088,23.01,60.37,150.69,90.95,1.511,1.511,0.7776943822215178,1.565673828125,0.9752044677734375,275.65533447265625,0.9976652085847769,1716052
sample_7000089,7.24,9.95,200.03,217.91,2.127,2.133,0.9938464522737115,0.14013671875,0.13916015625,0.47119140625,0.999481347336132,1618741
sample_7000090,58.13,10.32,17.41,73.72,1.64,2.505,0.7300621641319728,2.084716796875,1.066650390625,251.29995727539062,0.996978826230419,1521617
sample_7000091,32.42,61.54,15.14,337.82,1.928,1.971,0.53216840700258,11.0240478515625,2.96636962890625,503.9204406738281,0.9982245281344484,1597297
sample_7000092,43.11,12.61,198.55,206.97,1.711,1.916,0.9902980845369908,0.24853515625,0.245941162109375,1.2703857421875,0.999073675616152,1536913
sample_7000093,71.32,34.63,42.89,85.65,1.966,2.407,0.0808237820963487,200.4390869140625,7.01690673828125,1033.3428955078125,0.9360468696606611,775205
sample_7000094,50.51,73.0,72.65,245.12,1.722,1.581,0.11341938427669081,290.04345703125,5.391265869140625,732.331787109375,0.9928589852120314,1200994
sample_7000095,18.41,6.08,175.94,300.55,2.514,2.615,0.9937290558876869,0.163818359375,0.16267776489257812,0.6090087890625,0.9993288177485683,1688422
sample_7000096,60.23,36.21,245.64,83.98,2.094,2.367,0.3608381622326504,58.04730224609375,2.192626953125,893.326171875,0.9949344015276742,1306716
sample_7000097,25.4,0.18,71.56,134.67,2.01,1.856,0.9929819790275234,0.181396484375,0.17999267578125,0.664306640625,0.9988231844644371,1250210
sample_7000098,61.1,26.65,103.84,157.25,2.472,1.66,0.1305684753231052,202.74996948242188,6.28271484375,1314.8095703125,0.9938729201940407,400334
sample_7000099,56.84,31.97,85.66,331.34,2.022,1.892,0.7251388854449778,3.14453125,1.62628173828125,393.3085632324219,0.9958151763734606,927563
sample_7000100,57.6,67.72,208.22,334.59,2.809,2.912,0.03687679002843299,234.9169921875,8.311553955078125,703.1685791015625,0.9554581837571683,964021
sample_7000101,42.19,28.97,216.7,106.06,2.576,2.376,0.9287106749694395,0.84771728515625,0.7637939453125,20.443376541137695,0.9979760346984764,1182898
sample_7000102,11.18,62.17,47.34,141.1,2.17,1.957,0.24503223539844823,155.3311767578125,4.24346923828125,777.10302734375,0.9972515227524612,1411802
sample_7000103,28.02,65.87,212.38,195.7,2.374,1.714,0.9005982457907464,1.33355712890625,1.1505126953125,28.3560791015625,0.9974053363055945,1260853
sample_7000104,30.41,59.83,72.05,257.04,2.674,2.188,0.6180662617934238,4.320953369140625,1.1986083984375,710.9623413085938,0.9978913637995966,1408836
sample_7000105,39.77,18.3,146.35,152.84,1.963,1.997,0.9906447637691832,0.2372283935546875,0.2349853515625,0.9404964447021484,0.9990764320848529,1351115
sample_7000106,18.84,60.67,275.01,167.81,2.058,2.693,0.7727961504204695,1.8072509765625,1.03814697265625,186.04380798339844,0.9986103438231365,1988373
sample_7000107,2.92,15.02,275.59,217.79,2.309,1.862,0.9933511566159756,0.18576812744140625,0.1844482421875,0.6582796573638916,0.9990140210788535,1089212
sample_7000108,53.25,47.59,39.68,277.2,2.222,1.53,0.3558131145569724,33.078521728515625,4.69293212890625,705.1995239257812,0.9961248170959949,731828
sample_7000109,53.19,28.04,92.86,359.74,2.451,2.875,0.9397050889852069,0.6510009765625,0.59832763671875,13.333335876464844,0.9986332211442066,1304936
sample_7000110,18.76,55.11,309.76,199.39,2.458,1.749,0.741332009982979,2.3836822509765625,1.3011474609375,200.55369567871094,0.9977740719061359,1106283
sample_7000111,58.76,32.16,94.91,237.34,2.055,1.836,0.717117369321266,3.4332275390625,1.67333984375,271.0884094238281,0.9922874445695367,878739
sample_7000112,46.96,27.88,93.98,291.54,2.333,1.954,0.9440980925434682,0.524505615234375,0.4788703918457031,13.926885604858398,0.9979949503955389,985029
sample_7000113,26.26,3.84,161.45,328.93,2.103,2.574,0.9921094886436398,0.1864013671875,0.184814453125,0.8238563537597656,0.9996766691340477,1827258
sample_7000114,30.73,23.84,182.35,156.34,1.764,2.145,0.9938741571550009,0.16937255859375,0.1683349609375,0.630126953125,0.9997359714189061,1938672
sample_7000115,74.65,70.19,222.02,162.9,1.877,2.015,0.0005309645236053553,582.0510864257812,11.424072265625,923.7984619140625,0.9009182035833618,376673
sample_7000116,8.97,2.83,215.75,231.01,1.796,2.19,0.994831055347506,0.1546630859375,0.15386962890625,0.54449462890625,0.9999343975402937,2072957
sample_7000117,3.95,20.47,120.5,201.5,1.688,2.721,0.9830174575617284,0.33062744140625,0.325653076171875,1.41583251953125,1.0,2073600
sample_7000118,43.54,55.68,80.43,358.15,2.495,2.699,0.88096871402475,1.44940185546875,1.212890625,30.69811248779297,0.9982674893543061,1435883
