name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000102,11.18,62.17,47.34,141.1,2.17,1.957,0.05745676488701674,541.22607421875,5.11309814453125,989.6338500976562,0.9731663394699483,1378567
sample_7000103,28.02,65.87,212.38,195.7,2.374,1.714,0.3734498112220794,260.3457336425781,2.039794921875,765.750244140625,0.9868840598065974,1246703
sample_7000104,30.41,59.83,72.05,257.04,2.674,2.188,0.30091254780313237,240.20013427734375,2.0672607421875,1320.082763671875,0.9811012318105291,1384585
sample_7000105,39.77,18.3,146.35,152.84,1.963,1.997,0.9542567773434459,0.542633056640625,0.512847900390625,6.652927398681641,0.9979463187245278,1348943
sample_7000106,18.84,60.67,275.01,167.81,2.058,2.693,0.33032537696731007,226.44119262695312,1.50726318359375,568.708740234375,0.9891036105773189,1970330
sample_7000107,2.92,15.02,275.59,217.79,2.309,1.862,0.9643412990618551,0.49884033203125,0.4777946472167969,2.426387310028076,0.9981455415000468,1087785
sample_7000108,53.25,47.59,39.68,277.2,2.222,1.53,0.028751885627616266,737.583251953125,7.0931854248046875,1547.6787109375,0.9942889963823052,730526
sample_7000109,53.19,28.04,92.86,359.74,2.451,2.875,0.73979102065622,2.0810546875,1.286163330078125,1109.398681640625,0.9973588787135267,1303191
sample_7000110,18.76,55.11,309.76,199.39,2.458,1.749,0.36317923159215865,223.43206787109375,1.824951171875,828.0533447265625,0.9935683078550018,1101134
sample_7000111,58.76,32.16,94.91,237.34,2.055,1.836,0.3505632269497928,204.41329956054688,2.36505126953125,1252.956787109375,0.9974410926432824,883658
sample_7000112,46.96,27.88,93.98,291.54,2.333,1.954,0.7553079289729198,1.6058349609375,0.98748779296875,1338.571044921875,0.9971529830860852,984188
sample_7000113,26.26,3.84,161.45,328.93,2.103,2.574,0.9460769360939623,0.5538330078125,0.519134521484375,11.265457153320312,0.9991130589889639,1826009
sample_7000114,30.73,23.84,182.35,156.34,1.764,2.145,0.9519814834032663,0.529541015625,0.49969482421875,9.733261108398438,0.9988932456525338,1936857
sample_7000115,74.65,70.19,222.02,162.9,1.877,2.015,0.007438709779529304,427.7220153808594,9.068328857421875,763.1414794921875,0.9845703941678635,379098
sample_7000116,8.97,2.83,215.75,231.01,1.796,2.19,0.9487120486333215,0.5076904296875,0.479248046875,6.703731536865234,0.9998524083484783,2072982
sample_7000117,3.95,20.47,120.5,201.5,1.688,2.721,0.8269745398913644,0.993988037109375,0.7965087890625,348.3785095214844,0.9992597415123456,2072065
sample_7000118,43.54,55.68,80.43,358.15,2.495,2.699,0.462172514621928,25.182373046875,2.5369873046875,655.6533203125,0.9943919657119887,1429873
sample_7000119,38.5,72.6,247.1,28.69,2.834,2.145,0.03965164224451091,253.59420776367188,7.749786376953125,806.4384765625,0.9547544941466864,1059830
sample_7000120,51.76,66.36,48.25,259.36,1.875,2.87,0.019224627162718416,454.495849609375,7.55780029296875,1319.2132568359375,0.9801306247455808,1678212
sample_7000121,33.33,46.16,331.88,174.95,2.766,2.486,0.6327841397460399,2.204681396484375,0.90380859375,817.6763916015625,0.9885121236585434,1354228
sample_7000122,20.85,25.5,60.51,1.13,2.286,2.533,0.9606136980621084,0.4635009765625,0.4428558349609375,2.8856964111328125,0.9988248903221979,1852116
sample_7000123,58.76,28.58,200.38,169.62,1.989,2.849,0.15325032115284332,229.53399658203125,4.38140869140625,1544.727294921875,0.05067452815899671,78623
sample_7000124,48.19,48.57,26.9,162.56,1.664,1.65,0.18489127733445537,538.3981323242188,1.88232421875,881.0010986328125,0.9814102424782479,1219203
sample_7000125,57.75,47.45,58.31,233.83,2.774,1.89,0.3627369673122988,190.9345703125,1.51318359375,1122.4151611328125,0.9878323092795032,971864
sample_7000126,18.43,51.48,89.86,275.06,2.475,1.861,0.6220605161644521,3.3816986083984375,1.35302734375,1550.2825927734375,0.993554046564298,1245882
sample_7000127,10.72,52.39,238.8,46.44,2.249,2.824,0.29334744659843265,331.46136474609375,1.7122802734375,1088.982666015625,0.9905060615707375,1897978
sample_7000128,34.24,8.97,166.0,35.11,2.282,2.08,0.9248771729828198,0.62841796875,0.56951904296875,221.98675537109375,0.99811291057721,1217566
sample_7000129,20.45,55.3,69.99,14.47,2.394,2.402,0.7370361927239081,1.418212890625,0.8802490234375,664.1582641601562,0.9963067886429394,1715179
sample_7000130,11.18,48.48,164.6,205.43,1.815,1.702,0.7227888620638239,1.203857421875,0.75128173828125,1124.21142578125,0.9962666589125775,1576055
