name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000101,42.19,28.97,216.7,106.06,2.576,2.376,0.7875390287566076,2.6258544921875,1.8013916015625,286.8377685546875,0.996446622269799,1183102
sample_7000102,11.18,62.17,47.34,141.1,2.17,1.957,0.10242343500492074,255.973876953125,5.37860107421875,903.687255859375,0.9941787304202132,1413407
sample_7000103,28.02,65.87,212.38,195.7,2.374,1.714,0.6295514654117169,6.741455078125,3.043731689453125,177.46714782714844,0.9951974020051458,1261352
sample_7000104,30.41,59.83,72.05,257.04,2.674,2.188,0.38110942166211037,75.503662109375,2.263580322265625,1199.7935791015625,0.9972362692606772,1409401
sample_7000105,39.77,18.3,146.35,152.84,1.963,1.997,0.9813013856393872,0.542724609375,0.5312118530273438,2.384521484375,0.9982773114524778,1350207
sample_7000106,18.84,60.67,275.01,167.81,2.058,2.693,0.4774817788615696,18.55908203125,2.00421142578125,231.97193908691406,0.998388806849001,1989722
sample_7000107,2.92,15.02,275.59,217.79,2.309,1.862,0.9849135675051283,0.424560546875,0.417236328125,1.7461094856262207,0.9982831178140505,1089058
sample_7000108,53.25,47.59,39.68,277.2,2.222,1.53,0.15039289207027728,139.4598388671875,6.691226959228516,646.4666137695312,0.9911544742705112,733153
sample_7000109,53.19,28.04,92.86,359.74,2.451,2.875,0.7671148698773533,2.3270263671875,1.49407958984375,289.64404296875,0.9975892568099669,1303501
sample_7000110,18.76,55.11,309.76,199.39,2.458,1.749,0.461262279444673,21.43853759765625,2.5672607421875,311.962890625,0.9969101612250472,1106015
sample_7000111,58.76,32.16,94.91,237.34,2.055,1.836,0.46305538262306273,20.321533203125,2.7080078125,654.556640625,0.9954879188660758,881847
sample_7000112,46.96,27.88,93.98,291.54,2.333,1.954,0.8136293903095695,1.5307998657226562,1.0228271484375,217.5874481201172,0.9964062278552773,984270
sample_7000113,26.26,3.84,161.45,328.93,2.103,2.574,0.9666997813337275,0.478271484375,0.45977783203125,3.6333999633789062,0.9993769569241474,1826985
sample_7000114,30.73,23.84,182.35,156.34,1.764,2.145,0.9797339971022031,0.41259765625,0.4031982421875,1.9033031463623047,0.9993543982393429,1938024
